               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 147,            0.019443,            0.016646,           0.0049505,             0.77201,             0.73657,             0.77872,             0.57658,            0.026457,            0.018158,            0.023004,           0.0082357,           0.0082357,           0.0082357
                 148,            0.019856,            0.015647,           0.0045168,             0.78618,              0.7519,             0.80506,             0.60168,            0.026286,            0.017815,            0.019551,           0.0082132,           0.0082132,           0.0082132
                 149,            0.019861,            0.016542,           0.0042344,             0.79517,             0.72221,             0.77999,             0.57933,            0.026887,            0.018108,            0.022896,           0.0081906,           0.0081906,           0.0081906
                 150,            0.020062,            0.017576,           0.0041377,             0.81219,             0.74323,             0.78498,             0.58471,            0.026005,            0.018063,            0.019774,           0.0081679,           0.0081679,           0.0081679
                 151,            0.020445,            0.014742,           0.0040287,             0.77785,              0.7666,              0.8076,             0.59337,             0.02756,            0.018875,            0.018266,            0.008145,            0.008145,            0.008145
                 152,            0.019942,            0.015946,           0.0040451,             0.80967,             0.70115,             0.77936,             0.57128,            0.027658,            0.021024,            0.017121,           0.0081221,           0.0081221,           0.0081221
                 153,            0.019175,            0.015417,           0.0038697,             0.74808,              0.7836,             0.81433,              0.6011,            0.026994,            0.019528,            0.016524,           0.0080991,           0.0080991,           0.0080991
                 154,            0.019971,            0.017014,           0.0039121,             0.78609,             0.76039,              0.7977,             0.59368,            0.026228,            0.018197,            0.020096,           0.0080759,           0.0080759,           0.0080759
                 155,            0.021202,            0.017199,           0.0042427,             0.79423,             0.76846,             0.80585,               0.597,            0.026256,            0.017646,            0.018725,           0.0080527,           0.0080527,           0.0080527
                 156,            0.020542,            0.014964,           0.0047455,             0.77774,             0.78717,             0.81371,              0.6011,            0.026114,            0.018507,             0.01623,           0.0080294,           0.0080294,           0.0080294
