               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.016398,            0.012589,           0.0029138,             0.79653,             0.76885,             0.81865,              0.6164,            0.025488,            0.019271,            0.016592,           0.0080527,           0.0080527,           0.0080527
                 156,            0.015082,            0.012352,           0.0026971,             0.74998,             0.78993,             0.80581,             0.60592,            0.025436,            0.019745,            0.021293,           0.0080294,           0.0080294,           0.0080294
                 157,            0.015618,            0.012323,           0.0030641,              0.7476,             0.79718,             0.81141,             0.61248,            0.025261,            0.019229,            0.018899,           0.0080059,           0.0080059,           0.0080059
                 158,            0.015112,            0.013486,            0.002811,             0.79704,             0.75585,             0.81333,             0.61241,             0.02624,            0.019887,            0.017744,           0.0079824,           0.0079824,           0.0079824
                 159,            0.017368,            0.013175,           0.0029552,             0.77026,             0.75282,             0.80758,             0.60366,            0.026086,            0.020177,            0.018592,           0.0079588,           0.0079588,           0.0079588
                 160,            0.015752,            0.012206,           0.0027451,             0.83976,             0.71931,             0.82222,             0.61138,             0.02564,            0.020492,            0.016486,            0.007935,            0.007935,            0.007935
                 161,            0.016353,            0.012022,           0.0028193,             0.83274,             0.73905,              0.8101,             0.60642,            0.025592,             0.01988,            0.018745,           0.0079112,           0.0079112,           0.0079112
                 162,             0.01684,            0.012679,           0.0030647,              0.8395,             0.72224,             0.81823,             0.61902,            0.025708,            0.019909,            0.018501,           0.0078873,           0.0078873,           0.0078873
                 163,            0.015741,            0.012536,           0.0025872,             0.83106,             0.76683,              0.8334,              0.6302,            0.025591,            0.019448,            0.015902,           0.0078633,           0.0078633,           0.0078633
                 164,            0.015269,            0.012601,           0.0028203,              0.8215,             0.78021,             0.82673,             0.62648,            0.025381,            0.019237,            0.015845,           0.0078392,           0.0078392,           0.0078392
                 165,            0.015274,            0.012565,           0.0027033,             0.77964,             0.76321,             0.80353,             0.61033,            0.025154,            0.019436,            0.019431,            0.007815,            0.007815,            0.007815
                 166,            0.015422,            0.012678,           0.0027805,             0.74294,             0.81654,             0.82337,             0.61663,            0.025356,            0.019494,            0.018632,           0.0077907,           0.0077907,           0.0077907
                 167,            0.017101,            0.013554,           0.0028397,             0.78003,             0.78605,             0.82051,             0.61401,            0.025225,            0.019153,            0.017123,           0.0077663,           0.0077663,           0.0077663
                 168,            0.016196,            0.012513,           0.0028398,             0.79152,             0.78659,             0.83149,             0.62851,            0.025592,             0.01962,            0.015694,           0.0077418,           0.0077418,           0.0077418
                 169,             0.01528,            0.011722,           0.0028619,             0.77947,             0.81146,             0.83719,              0.6356,            0.025038,            0.019693,            0.015743,           0.0077173,           0.0077173,           0.0077173
                 170,            0.016124,            0.012014,           0.0027672,             0.84752,             0.72501,             0.82275,             0.61925,            0.025497,            0.020664,            0.016379,           0.0076926,           0.0076926,           0.0076926
                 171,            0.015869,            0.012638,           0.0026188,             0.73999,              0.8279,             0.82057,             0.61946,            0.025509,            0.021106,            0.016861,           0.0076679,           0.0076679,           0.0076679
                 172,            0.015811,            0.011563,           0.0025325,             0.80646,             0.74949,             0.81343,             0.60373,            0.026222,            0.020606,            0.018091,           0.0076431,           0.0076431,           0.0076431
                 173,            0.015341,            0.012494,           0.0024304,             0.81266,             0.74204,             0.81549,              0.6154,            0.025462,            0.020264,            0.017692,           0.0076182,           0.0076182,           0.0076182
                 174,            0.015493,            0.012741,           0.0024642,             0.74502,             0.79123,             0.80925,             0.60809,             0.02537,            0.020047,            0.019082,           0.0075932,           0.0075932,           0.0075932
