               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 318,            0.010737,            0.010023,           0.0016665,             0.80865,             0.75373,             0.81181,             0.62608,            0.024402,            0.021206,            0.019275,           0.0036611,           0.0036611,           0.0036611
                 319,            0.011048,           0.0093797,           0.0017872,             0.81672,             0.75329,              0.8126,             0.62297,            0.024473,            0.021105,            0.018602,           0.0036353,           0.0036353,           0.0036353
                 320,            0.010771,           0.0095296,           0.0016772,              0.8203,             0.74488,             0.80732,             0.61705,            0.024531,            0.020996,            0.018329,           0.0036096,           0.0036096,           0.0036096
                 321,             0.01124,            0.009504,           0.0018788,             0.78659,             0.76775,             0.80081,             0.61586,            0.024575,            0.021519,            0.019172,            0.003584,            0.003584,            0.003584
                 322,            0.010408,           0.0088256,           0.0014635,             0.81067,             0.73666,             0.80053,             0.61499,            0.024618,            0.021617,            0.019737,           0.0035584,           0.0035584,           0.0035584
                 323,            0.010791,           0.0092519,           0.0016236,             0.80147,             0.74757,             0.80702,             0.61831,            0.024567,            0.021375,            0.019392,            0.003533,            0.003533,            0.003533
                 324,             0.01054,            0.009349,           0.0016244,             0.79624,             0.76498,             0.80604,             0.62143,            0.024435,            0.020729,            0.019204,           0.0035076,           0.0035076,           0.0035076
                 325,            0.010576,           0.0092498,           0.0016868,             0.79803,             0.76187,             0.80369,              0.6205,            0.024206,            0.020671,            0.019568,           0.0034823,           0.0034823,           0.0034823
                 326,            0.010678,           0.0094733,           0.0014321,             0.80223,             0.74942,             0.80734,             0.62524,            0.024188,            0.020577,             0.01969,            0.003457,            0.003457,            0.003457
                 327,            0.010692,           0.0090559,           0.0017613,             0.83639,             0.72169,             0.80358,             0.62192,             0.02412,            0.020327,            0.020804,           0.0034319,           0.0034319,           0.0034319
                 328,             0.01083,           0.0095531,           0.0017389,             0.78424,             0.74538,             0.80283,             0.62166,            0.024038,             0.02044,            0.022663,           0.0034068,           0.0034068,           0.0034068
                 329,             0.01067,           0.0099506,           0.0017376,             0.76409,             0.76349,             0.80237,              0.6229,            0.023999,            0.020719,            0.022593,           0.0033818,           0.0033818,           0.0033818
                 330,            0.010158,           0.0093632,            0.001504,             0.77732,             0.75474,             0.80151,             0.62018,            0.023992,            0.021227,            0.021074,           0.0033569,           0.0033569,           0.0033569
                 331,             0.01059,           0.0095679,           0.0016036,             0.76847,             0.77705,             0.80546,             0.62159,            0.024049,            0.021289,             0.01974,           0.0033321,           0.0033321,           0.0033321
                 332,             0.01098,           0.0093359,           0.0019247,             0.80053,             0.77143,             0.81171,             0.62785,            0.024163,            0.021567,            0.019277,           0.0033074,           0.0033074,           0.0033074
                 333,            0.011028,           0.0098762,            0.001887,             0.81861,             0.76729,             0.81302,             0.62635,            0.024383,            0.021429,            0.017738,           0.0032827,           0.0032827,           0.0032827
                 334,            0.010822,           0.0095484,           0.0019102,              0.7968,             0.76657,             0.81222,             0.62469,            0.024463,            0.021692,            0.017879,           0.0032582,           0.0032582,           0.0032582
                 335,            0.010434,           0.0092791,           0.0016583,             0.82995,             0.72878,             0.81075,             0.62673,            0.024517,            0.021526,            0.018189,           0.0032337,           0.0032337,           0.0032337
                 336,             0.01157,           0.0095683,           0.0017734,             0.80533,             0.74373,             0.81189,             0.62739,            0.024579,            0.021396,            0.018083,           0.0032093,           0.0032093,           0.0032093
                 337,            0.010138,           0.0087742,           0.0015586,             0.75985,             0.77764,             0.80817,              0.6241,            0.024556,            0.021404,            0.018753,            0.003185,            0.003185,            0.003185
                 338,            0.010382,           0.0087823,           0.0015488,             0.79415,             0.74988,             0.80352,             0.62156,            0.024619,            0.021442,             0.01956,           0.0031608,           0.0031608,           0.0031608
                 339,            0.010626,           0.0087582,           0.0017451,             0.77395,             0.76001,             0.79591,             0.61464,            0.024656,            0.021875,            0.020055,           0.0031367,           0.0031367,           0.0031367
                 340,            0.010149,           0.0093958,           0.0017206,             0.75207,             0.79403,             0.80007,             0.61389,            0.024591,            0.022015,            0.018616,           0.0031127,           0.0031127,           0.0031127
                 341,           0.0097644,           0.0085725,           0.0014891,             0.81352,              0.7401,             0.80021,             0.61692,            0.024633,            0.021548,            0.018303,           0.0030888,           0.0030888,           0.0030888
                 342,           0.0098177,           0.0089051,           0.0014132,             0.80798,             0.73271,             0.80099,             0.61263,            0.024535,            0.021576,            0.019567,            0.003065,            0.003065,            0.003065
                 343,               0.011,           0.0091292,           0.0018032,             0.79873,             0.72528,             0.80058,             0.61894,            0.024515,            0.021674,            0.019922,           0.0030412,           0.0030412,           0.0030412
                 344,            0.010537,           0.0084005,           0.0017999,             0.82986,             0.71634,             0.79858,             0.61734,            0.024483,            0.021944,            0.018825,           0.0030176,           0.0030176,           0.0030176
                 345,            0.010131,            0.009045,           0.0014582,             0.76263,             0.77324,             0.79925,             0.61846,            0.024432,            0.022028,            0.018711,           0.0029941,           0.0029941,           0.0029941
                 346,           0.0097899,           0.0094409,           0.0013527,             0.81239,             0.72333,              0.7965,             0.61774,            0.024341,            0.021951,            0.019175,           0.0029706,           0.0029706,           0.0029706
                 347,            0.010097,           0.0093169,            0.001426,             0.78307,             0.74665,             0.79644,             0.61334,            0.024411,            0.021768,            0.020173,           0.0029473,           0.0029473,           0.0029473
                 348,           0.0097909,           0.0091084,           0.0015081,             0.79337,             0.72766,             0.79757,              0.6154,             0.02439,            0.021744,            0.020332,           0.0029241,           0.0029241,           0.0029241
                 349,            0.010117,           0.0093682,           0.0017376,             0.76272,             0.75607,             0.79549,             0.61192,            0.024353,            0.021679,            0.020618,           0.0029009,           0.0029009,           0.0029009
                 350,            0.010179,           0.0085619,           0.0015831,             0.73094,             0.78258,             0.79245,             0.60953,            0.024495,             0.02173,             0.02071,           0.0028779,           0.0028779,           0.0028779
                 351,            0.010904,            0.009475,           0.0019288,             0.81167,             0.71511,             0.79409,             0.61118,            0.024499,            0.021866,            0.020624,            0.002855,            0.002855,            0.002855
                 352,           0.0094458,           0.0086232,           0.0013108,             0.81496,             0.71858,             0.79575,             0.61396,            0.024573,            0.021865,            0.020378,           0.0028321,           0.0028321,           0.0028321
                 353,            0.010461,           0.0094316,           0.0016885,             0.76628,             0.74888,             0.79513,             0.60905,            0.024503,             0.02199,             0.02077,           0.0028094,           0.0028094,           0.0028094
                 354,             0.01121,           0.0099232,           0.0019704,             0.76963,             0.74261,             0.79652,             0.61025,            0.024481,            0.021899,            0.021362,           0.0027868,           0.0027868,           0.0027868
                 355,            0.010503,           0.0090475,            0.001596,             0.79016,             0.72827,             0.79037,             0.60851,            0.024539,            0.022005,            0.021581,           0.0027643,           0.0027643,           0.0027643
                 356,           0.0097626,           0.0080599,           0.0014426,             0.77768,             0.73369,             0.78968,             0.60853,            0.024459,            0.022066,            0.022143,           0.0027419,           0.0027419,           0.0027419
                 357,           0.0099649,           0.0084548,           0.0014452,             0.81232,             0.69625,             0.78651,             0.60824,            0.024471,            0.022159,            0.022053,           0.0027196,           0.0027196,           0.0027196
                 358,           0.0099551,           0.0098084,           0.0015782,             0.78048,             0.71948,             0.78877,               0.609,            0.024474,            0.022162,            0.022609,           0.0026975,           0.0026975,           0.0026975
                 359,            0.010117,            0.009012,           0.0016967,             0.82376,             0.69478,             0.78787,             0.60872,              0.0245,            0.022196,            0.021903,           0.0026754,           0.0026754,           0.0026754
                 360,             0.01066,           0.0096206,           0.0017919,             0.78433,             0.73036,             0.79048,             0.61157,            0.024564,            0.022186,            0.022592,           0.0026534,           0.0026534,           0.0026534
                 361,            0.010149,           0.0093337,           0.0016539,             0.77361,             0.72036,             0.78207,             0.60204,            0.024712,            0.022365,             0.02617,           0.0026316,           0.0026316,           0.0026316
                 362,            0.010086,           0.0088941,           0.0016873,             0.78331,             0.72176,               0.789,             0.60903,            0.024515,            0.022236,            0.024411,           0.0026099,           0.0026099,           0.0026099
                 363,           0.0098207,           0.0085552,           0.0013988,             0.83398,             0.69702,              0.7874,             0.60786,            0.024471,             0.02204,            0.022152,           0.0025882,           0.0025882,           0.0025882
                 364,            0.010157,           0.0095762,           0.0016562,             0.78339,             0.73224,             0.78625,             0.61048,            0.024469,             0.02222,             0.02316,           0.0025667,           0.0025667,           0.0025667
                 365,           0.0098579,            0.008659,           0.0014112,             0.78666,             0.72727,             0.78389,              0.6055,            0.024452,            0.022322,            0.024006,           0.0025454,           0.0025454,           0.0025454
                 366,           0.0099734,            0.008928,           0.0015896,             0.80022,             0.72179,             0.78493,             0.60681,             0.02441,            0.022195,            0.023726,           0.0025241,           0.0025241,           0.0025241
                 367,            0.010444,           0.0097535,           0.0015985,             0.80909,             0.71221,             0.79015,             0.61068,            0.024422,            0.022101,             0.02282,           0.0025029,           0.0025029,           0.0025029
                 368,            0.010356,            0.008449,           0.0014857,             0.79993,             0.72658,              0.7949,              0.6137,            0.024431,            0.022025,            0.022042,           0.0024819,           0.0024819,           0.0024819
                 369,            0.009569,           0.0082225,           0.0014697,             0.76942,             0.73522,             0.79254,             0.61387,            0.024509,            0.022312,            0.022448,            0.002461,            0.002461,            0.002461
                 370,           0.0097787,           0.0092391,           0.0014812,             0.80393,             0.71427,             0.79738,             0.61413,            0.024507,            0.022367,             0.02217,           0.0024402,           0.0024402,           0.0024402
                 371,            0.010288,           0.0084516,           0.0016613,             0.80071,             0.72262,             0.79654,             0.61649,            0.024444,             0.02226,            0.021775,           0.0024195,           0.0024195,           0.0024195
                 372,            0.009427,           0.0083704,           0.0013749,             0.79996,             0.73972,             0.79665,             0.61654,            0.024279,            0.022019,            0.021272,            0.002399,            0.002399,            0.002399
                 373,           0.0098434,           0.0085531,           0.0016501,             0.77731,              0.7514,             0.79369,             0.61608,             0.02421,            0.021993,            0.021388,           0.0023786,           0.0023786,           0.0023786
                 374,            0.010087,           0.0082021,           0.0016123,             0.80737,             0.72601,             0.79497,             0.61313,            0.024151,            0.021898,            0.021436,           0.0023583,           0.0023583,           0.0023583
                 375,           0.0096528,           0.0094559,           0.0015674,             0.80555,             0.72787,             0.79606,             0.61591,            0.024189,             0.02196,            0.021747,           0.0023381,           0.0023381,           0.0023381
                 376,           0.0094937,           0.0083166,            0.001364,             0.78816,             0.72348,             0.78878,             0.61259,            0.024181,            0.022157,            0.022748,            0.002318,            0.002318,            0.002318
                 377,           0.0096168,           0.0084464,           0.0014575,              0.7629,             0.75564,              0.7882,             0.61243,             0.02412,            0.021938,            0.023185,           0.0022981,           0.0022981,           0.0022981
                 378,           0.0091688,           0.0082978,           0.0012369,             0.77573,             0.72485,             0.78567,             0.61294,            0.024201,            0.022017,             0.02407,           0.0022783,           0.0022783,           0.0022783
                 379,           0.0091883,           0.0084115,           0.0013801,             0.77273,             0.72992,             0.78642,             0.60974,            0.024301,            0.021966,            0.024324,           0.0022586,           0.0022586,           0.0022586
                 380,           0.0090176,           0.0083491,            0.001187,             0.78356,             0.72109,             0.78602,             0.61163,            0.024387,            0.021941,            0.023917,           0.0022391,           0.0022391,           0.0022391
                 381,            0.010454,            0.009071,           0.0017692,             0.80166,             0.71031,              0.7869,             0.61044,            0.024386,             0.02202,            0.023433,           0.0022196,           0.0022196,           0.0022196
                 382,           0.0089052,           0.0082274,           0.0011533,             0.77251,             0.74341,             0.78597,             0.61125,            0.024317,            0.022126,            0.023318,           0.0022004,           0.0022004,           0.0022004
                 383,           0.0098174,           0.0090941,           0.0014959,             0.81017,             0.71321,             0.78931,             0.61012,            0.024378,            0.022443,             0.02282,           0.0021812,           0.0021812,           0.0021812
                 384,           0.0094408,           0.0079174,           0.0013177,             0.79523,             0.72261,             0.79214,             0.61458,            0.024397,             0.02232,            0.022701,           0.0021622,           0.0021622,           0.0021622
